,Title,Image,Total Time,Yields,Ingredients,Instructions
3,Le Orange Roughy,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fwww.allrecipes.com%2Fimg%2Fmisc%2Fog-default.png,55,4 servings,"['1 (6 ounce) can frozen orange juice concentrate, thawed', '1 teaspoon lemon juice', '1 teaspoon lime juice', '½ teaspoon minced garlic', '1 teaspoon salt-free onion and herb seasoning blend', '1 teaspoon salt-free lemon-herb seasoning (such as Mrs. Dash)', '4 (6 ounce) fillets orange roughy']","In a large bowl, stir together the orange juice concentrate, lemon juice, lime juice, garlic, onion and herb seasoning and lemon-herb seasoning. Pour into a resealable bag and add fish fillets. Seal and marinate the fish for a couple of hours or overnight in the refrigerator.
Preheat the oven to 425 degrees F (220 degrees C). Arrange the fish fillets in a single layer in a shallow baking dish. Pour the marinade in with them and cover tightly with aluminum foil.
Bake for 45 minutes in the preheated oven, until fish is cooked through."
4,Apple-Maple Stuffed Pork Chops,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4552345.jpg,60,4 servings,"['1 (21 ounce) can apple pie filling', '1 tablespoon ground cinnamon', '4 thick cut pork chops', '2 tablespoons maple syrup', '2 cups cornflake crumbs']","Preheat oven to 350 degrees F (175 degrees C). Lightly oil a 9x13-inch baking pan.
Mix together the apple pie filling and cinnamon in a bowl.
Lay each chop on cutting board and, with a sharp knife held parallel to the board, cut a pocket into the chop going all the way to the bone and leaving the sides intact. Fill each pocket with one quarter of the filling mixture (about 1/2 cup). Coat the pork chops with maple syrup, then dredge them in the cornflake crumbs until completely covered. Place chops in baking pan.
Bake in the preheated oven until the pork is no longer pink in the center, about 40 minutes. An instant-read thermometer inserted into the meat should read 145 degrees F (63 degrees C)."
5,Rosemary and Lamb Crispy Roast Potatoes,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F951499.jpg,60,4 servings,"['4 large baking potatoes, peeled and quartered', '½ teaspoon dried rosemary', '½ cup lamb roast drippings, cooled to room temperature', 'salt to taste']","Preheat the oven to 425 degrees F (220 degrees C). Place the potatoes in a large pan and fill with enough water to cover. Bring to a boil and cook for about 10 minutes, just cooking partially.
Place the potatoes into a large lidded tub and pour in the lamb drippings. Season with rosemary and salt. Close the lid and shake to coat the potatoes. Pour them out onto a baking sheet.
Bake for 45 minutes in the preheated oven, or until dark brown and crispy."
6,Grilled Halibut with Cilantro Garlic Butter,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F248964.jpg,33,4 servings,"['4 (6 ounce) fillets halibut', '1 lime, cut into wedges', 'salt and pepper to taste', '3 cloves garlic, coarsely chopped', '½ cup chopped fresh cilantro', '1 tablespoon fresh lime juice', '2 tablespoons butter', '1 tablespoon olive oil']","Preheat a grill for high heat. Squeeze the juice from the lime wedges over fish fillets, then season them with salt and pepper.
Grill fish fillets for about 5 minutes on each side, until browned and fish can be flaked with a fork. Remove to a warm serving plate.
Heat the oil in a skillet over medium heat. Add the garlic; cook and stir just until fragrant, about 2 minutes. Stir in the butter, remaining lime juice and cilantro. Serve fish with the cilantro butter sauce."
7,Easter Bird's Nest Bread,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F381417.jpg,255,2 braided rings,"['2 tablespoons active dry yeast', '1 cup lukewarm water', '2 tablespoons white sugar', '1 ½ cups all-purpose flour', '¾ cup shortening', '1 cup white sugar', '1 ½ teaspoons salt', '3 eggs', '1 egg white', '4 teaspoons grated lemon zest', '2 tablespoons lemon juice', '3 ¼ cups all-purpose flour', '6 eggs, in the shell, dyed if desired', '1 tablespoon heavy cream', '2 tablespoons multicolored candy sprinkles', '1 beaten egg yolks']","Sprinkle yeast onto warm water in a mixing bowl; let stand 5 minutes. Stir in 2 tablespoons sugar and 1 1/2 cups flour until smooth, then cover and set aside in a warm place until doubled in bulk, about 1 hour.
Cream together the shortening, 1 cup of sugar, and salt in a bowl. Add the 2 eggs and egg white, one at a time, mixing until smooth between each addition. Stir in the yeast mixture along with the lemon zest, lemon juice, and remaining 3 1/4 cups flour until a smooth dough is formed. When the dough has pulled together, turn it out onto a lightly floured surface and knead until smooth and elastic, about 8 minutes.
Lightly oil a large bowl, place the dough in the bowl and turn to coat with oil. Cover with a damp cloth and let rise in a warm place until doubled in volume, about 1 hour.
Deflate the dough and turn it out onto a lightly floured surface. Divide the dough into four equal size rounds; cover and let rest for 2 minutes. Roll each round into a long rope about 18 inches long.
Grease two large baking sheets. Using the two long pieces of dough, form a loosely braided ring on one of the baking sheets, leaving spaces for three colored eggs. Seal the ends of the ring together and use your fingers to slide the eggs between the braids of dough. Repeat to form second loaf. Cover, and let rise until doubled in bulk , or until your finger leaves a dent when the bread is gently pressed, about 30 minutes.
Preheat oven to 350 degrees F (175 degrees C). Beat egg yolk together with 1 tablespoon heavy cream; set aside.
Bake in preheated oven for 10 minutes, then brush on egg yolk mixture and decorate with candy sprinkles. Continue to bake until the loaves are dark brown and sound hollow when tapped on the bottom, 30 to 40 minutes."
8,Italian Nachos Restaurant-Style,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F784542.jpg,25,8 servings,"['1 pound bulk Italian sausage', '1 (7-1/2 ounce) bag tortilla chips', '1 (2 ounce) package sliced pepperoni', '½ pound shredded mozzarella cheese', '½ cup banana peppers, drained', '1 ¼ cups pizza sauce']","Preheat your oven's broiler.
Crumble the sausage into a large skillet over medium heat. Cook and stir until no longer pink; drain.
Arrange the tortilla chips on a baking sheet. Top with sausage, pepperoni, mozzarella cheese, and banana peppers. Place nachos under the preheated broiler until the cheese is melted, 5 to 8 minutes. Serve with pizza sauce for dipping."
9,Broiled Grouper Parmesan,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1060243.jpg,16,4 servings,"['2 pounds fresh grouper fillets', '2 tablespoons lemon juice', '½ cup grated Parmesan cheese', '¼ cup butter, softened', '3 tablespoons mayonnaise', '1 dash hot pepper sauce (e.g. Tabasco™)', 'salt and pepper to taste']","Preheat the oven's broiler.
Place the grouper fillets on a greased baking tray. Brush them with lemon juice. In a small bowl, stir together the Parmesan cheese, butter, mayonnaise, hot pepper sauce, salt and pepper. Set aside.
Broil the fillets for 4 to 6 minutes, until they can be flaked with a fork. Remove from the oven and spread the cheese mixture on top of fillets.
Return to the broiler for an additional 30 seconds, or until the topping is browned and bubbly."
0,Banana Strawberry Shake,https://images.media-allrecipes.com/userphotos/250x250/983135.jpg,5,2 serving(s),"['1 large ripe banana, sliced', '5 packets SPLENDA® No Calorie Sweetener', '1/2 cup reduced fat milk', '1 1/4 cups frozen unsweetened strawberries']","Combine all ingredients in the jar of a blender. Blend on medium speed until smooth.
Pour into glasses and serve."
1,Refreshing Iced Mocha Latte,https://images.media-allrecipes.com/userphotos/250x250/992870.jpg,490,4 serving(s),"['2/3 cup SPLENDA® No Calorie Sweetener, Granulated', '2 tablespoons Dutch process cocoa', '2 tablespoons instant coffee granules', '2 cups boiling water', '2 cups fat free half-and-half, divided', 'Optional Garnish: frozen whipped topping, chocolate curls']","Combine SPLENDA(R) Granulated Sweetener, cocoa, and coffee in a small bowl. Gradually whisk in boiling water, whisking until blended. Stir in 1 cup half and half. Pour mixture into ice cube trays. Freeze 8 hours.
Pour remaining 1 cup half and half in blender. Gradually add frozen mocha cubes, blending until smooth. Serve immediately. Garnish with chocolate curls and whipped, if desired."
2,KOOL-AID® Lemonade-Iced Tea,https://images.media-allrecipes.com/userphotos/250x250/986472.jpg,15,8 serving(s),"['4 cups boiling water', '4 regular-size tea bags', '1 cup SPLENDA® No Calorie Sweetener, Granulated', '1 (0.13 ounce) package KOOL-AID® Lemonade Flavor Unsweetened Soft Drink Mix', '4 cups cold water', 'Optional garnish: lemon slices']","Pour boiling water over tea bags in large heatproof pitcher; let stand 10 min. Remove and discard tea bags.
Add SPLENDA(R) Granulated Sweetener and soft drink mix; stir until drink mix is dissolved. Stir in cold water. Serve over ice cubes in eight tall glasses."
3,Mexican Spiced Coffee,https://images.media-allrecipes.com/userphotos/250x250/992871.jpg,10,3 serving(s),"['1/3 cup ground espresso or other dark roast coffee', '3/4 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '3 cups water', '1 tablespoon orange juice', '2 tablespoons SPLENDA® No Calorie Sweetener, Granulated']","Combine espresso, cinnamon, and nutmeg in coffee filter or in filter basket of an electric drip coffee maker.
Pour water into water reservoir of coffee maker.
Combine SPLENDA(R) Granulated Sweetener and orange juice in carafe of coffee maker; brew. Serve black or with milk and additional SPLENDA(R) Granulated Sweetener, if desired."
4,Orange-Berry Sparkler,https://images.media-allrecipes.com/userphotos/250x250/983074.jpg,5,16 serving(s),"['2 cups SPLENDA® No Calorie Sweetener, Granulated', '1 (0.13 ounce) package KOOL-AID® Orange Flavor Unsweetened Soft Drink Mix', '1 (0.13 ounce) package KOOL-AID® Raspberry Flavor Unsweetened Soft Drink Mix', '12 cups cold water', '1 cup diet lemon-lime soda or diet ginger ale, chilled', 'Optional garnish: orange slices']","Place SPLENDA(R) Granulated Sweetener, and KOOL-AID(R) Soft Drink Mixes in a large pitcher or punch bowl. Add water, stirring until SPLENDA(R) Granulated Sweetener dissolves.
Stir in lemon-lime soda just before serving. Serve over ice. Garnish, if desired."
5,Paradise Punch,https://images.media-allrecipes.com/userphotos/250x250/985370.jpg,125,7 serving(s),"['1 (.19 ounce) package KOOL-AID® Tropical Punch Flavor Unsweetened Soft Drink Mix', '1 cup SPLENDA® No Calorie Sweetener, Granulated', '2 cups cold water', '2 cups pineapple juice', '1 liter club soda, chilled']","Place soft drink mix and sweetener in punch bowl. Add water; stir until drink mix is dissolved. Stir in pineapple juice. Cover and chill 2 hours.
Stir in club soda just before serving. Serve over ice cubes in tall glasses."
6,Lemonade by the Pitcher!,https://images.media-allrecipes.com/userphotos/250x250/984261.jpg,5,8 serving(s),"['5 cups water', '1 cup fresh lemon juice', '1 cup SPLENDA® No Calorie Sweetener, Granulated', 'Ice cubes for serving', 'Fresh mint sprigs and lemon slices for garnish (optional)']","Stir water, lemon juice, and SPLENDA(R) Granulated Sweetener in a large pitcher until the SPLENDA(R) Granulated Sweetener dissolves.
Serve over ice, garnished with the mint and lemon, if desired."
7,Tropical Mango Punch,https://images.media-allrecipes.com/userphotos/250x250/982723.jpg,5,9 serving(s),"['6 cups cold water', '2 cups mango nectar, chilled', '1 cup orange juice, chilled', '1 cup SPLENDA® No Calorie Sweetener, Granulated', '1 (0.13 ounce) package *KOOL-AID® Tropical Punch Flavor Unsweetened Soft Drink Mix']","Combine water, mango nectar, orange juice, SPLENDA(R) Granulated Sweetener, and KOOL-AID(r) Soft Drink Mix in a large pitcher or punch bowl, stirring until SPLENDA(R) Granulated Sweetener dissolves. Serve over ice."
8,Pomegranate Punch,https://images.media-allrecipes.com/userphotos/250x250/984999.jpg,255,12 serving(s),"['2 cups orange juice', '3 cups pomegranate juice, chilled', '2 tablespoons fresh lime juice', '1/2 cup SPLENDA® No Calorie Sweetener, Granulated', '2 cups sparkling water, chilled']","Pour orange juice into ice cube trays; freeze 4 hours or overnight.
Combine pomegranate juice, lime juice, and SPLENDA(R) Granulated Sweetener in a pitcher, stirring until SPLENDA(R) Granulated Sweetener dissolves; add frozen orange juice cubes and allow mixture to stand 5 minutes or until cubes begin to melt. Stir in sparkling water; serve immediately."
9,Raspberry Tea Punch,https://images.media-allrecipes.com/userphotos/250x250/985371.jpg,130,11 serving(s),"['1 quart boiling water', '6 regular-size raspberry-flavored tea bags', '2 regular-size tea bags', '2/3 cup SPLENDA® No Calorie Sweetener, Granulated', '1/4 cup fresh lemon juice', '1 quart soda water, chilled', '2 cups fresh or unsweetened frozen raspberries']","Pour boiling water over tea bags; steep 5 minutes. Remove tea bags from water, squeezing gently; stir in SPLENDA(R) Granulated Sweetener. Cover and chill 2 hours.
Stir in lemon juice, soda water, and raspberries. Serve over ice, if desired."
10,Peach Melba Sipper,https://images.media-allrecipes.com/userphotos/250x250/982323.jpg,15,5 serving(s),"['Raspberry Sauce:', '1 (12 ounce) package frozen unsweetened raspberries, thawed', '1/4 cup SPLENDA® No Calorie Sweetener, Granulated', '1 tablespoon cornstarch', 'Peach Smoothie:', '1 (16 ounce) package frozen unsweetened sliced peaches', '1 (8 ounce) container plain yogurt', '1/4 cup reduced fat milk or peach nectar', '1/4 cup SPLENDA® No Calorie Sweetener, Granulated', '1/4 teaspoon almond extract', '1 cup ice cubes', 'Optional Garnish: fresh raspberries and peach slices']","Process raspberries in a food processor or blender. Pour mixture through a fine wire-mesh strainer, discarding seeds and pulp.
Combine SPLENDA(R) Granulated Sweetener and cornstarch in a small saucepan; stir in raspberry puree. Bring to a boil over medium heat, stirring constantly; boil, stirring constantly, 1 minute. Chill.
Spoon or drizzle1 tablespoon raspberry sauce into each glass. Set aside.
Process peaches, yogurt, milk, SPLENDA(R) Granulated Sweetener, almond extract, and ice cubes in a blender until smooth, stopping to scrape down sides. Pour into glasses. Top with remaining raspberry sauce. Garnish, if desired. Serve immediately."
